value_1,value_2,value_3,value_4,value_5,value_6,value_7,value_8,value_9,value_10,value_11,value_12,value_13,value_14,value_15,value_16,value_17,value_18,value_19,value_20,value_21,value_22,value_23,value_24,value_25,value_26,value_27,value_28,value_29,value_30,value_31,value_32,value_33,value_34,value_35,value_36,value_37,value_38,value_39,value_40,value_41,value_42,value_43,value_44,value_45,value_46,value_47,value_48,value_49,value_50,value_51,value_52,value_53,value_54,value_55,value_56,value_57,value_58,value_59,value_60,value_61,value_62,value_63,value_64,value_65,value_66,value_67,value_68,value_69,value_70,label
18,12,3,5,14,12,4,24,19,11,4,6,25,6,13,8,12,21,26,43,57,51,70,79,60,55,47,27,34,14,34,26,7,27,10,25,38,30,45,56,56,61,55,63,68,68,59,50,34,39,50,31,18,27,43,30,33,25,33,25,27,21,24,26,15,5,5,8,1,2,0
40,42,36,43,23,20,9,29,10,18,13,14,9,26,37,19,18,21,31,34,47,31,42,42,48,60,42,40,20,4,23,25,8,20,12,32,42,30,22,35,47,66,75,76,62,77,73,61,44,61,68,79,76,60,41,31,40,46,40,43,41,60,40,47,34,35,39,36,24,11,0
97,78,62,75,56,54,48,62,45,59,58,70,80,83,70,56,46,62,73,76,71,66,56,73,76,59,72,78,69,53,60,75,79,89,73,62,48,35,54,47,62,47,56,58,51,52,57,59,56,71,62,72,66,71,76,72,75,95,75,78,72,66,46,38,58,55,71,57,57,39,1
57,74,65,75,56,36,32,36,20,14,10,21,25,39,21,18,36,54,66,62,81,66,79,84,94,90,88,95,78,70,70,75,85,80,90,82,91,75,66,84,100,83,91,79,63,53,62,50,57,58,48,48,33,38,33,26,40,55,56,37,29,19,12,1,21,9,12,7,17,10,0
13,1,7,6,9,21,1,8,22,27,34,30,30,37,34,46,54,64,55,53,65,74,59,58,70,78,92,97,99,83,89,84,86,95,93,89,79,76,85,83,63,46,42,58,43,62,82,92,77,78,78,79,93,100,96,79,81,70,78,94,100,99,90,75,60,65,68,49,32,41,0
75,82,71,77,63,48,39,35,45,65,81,76,71,73,59,78,78,79,69,63,50,55,65,76,79,77,79,62,49,64,55,38,32,34,48,39,40,55,35,45,60,77,65,84,70,79,79,69,76,75,74,56,64,67,69,84,65,48,54,73,65,73,65,76,79,74,64,79,63,73,1
58,78,60,43,35,54,70,64,81,65,62,74,61,60,53,63,74,57,58,60,66,50,51,50,68,87,76,59,51,48,59,76,73,67,68,74,84,77,65,69,77,57,70,73,70,62,58,71,80,70,66,64,76,84,73,61,52,33,45,25,28,17,31,26,40,58,48,63,62,46,1
67,83,69,59,55,48,29,46,60,65,59,73,80,78,74,63,69,73,59,61,61,66,79,89,71,80,74,68,54,42,59,73,74,73,93,77,76,71,65,69,69,60,58,56,51,71,82,73,65,78,75,75,59,59,63,53,56,66,80,67,66,76,73,80,80,78,65,57,42,44,1
15,8,15,15,22,19,16,2,4,20,16,3,23,4,3,5,2,19,20,34,47,46,50,49,53,46,64,55,39,20,16,30,47,50,59,75,93,83,76,78,73,73,56,68,61,59,43,58,68,65,75,84,84,93,95,83,66,50,70,59,65,60,69,61,76,76,95,87,81,80,0
82,63,75,95,92,99,83,97,81,72,91,78,82,68,49,61,73,92,99,95,97,81,74,61,60,57,59,67,53,56,60,53,70,52,45,27,15,7,26,12,7,12,26,41,33,15,20,9,21,22,34,36,38,55,60,71,78,87,83,80,84,67,72,82,73,70,59,74,55,59,0
87,80,83,99,95,82,81,82,92,78,94,88,76,84,80,83,78,92,72,68,80,84,90,74,70,82,92,97,82,90,73,86,83,86,87,68,72,65,83,81,85,100,80,74,78,67,64,52,33,35,22,7,21,7,26,42,25,22,11,1,19,23,8,7,8,24,29,12,4,1,0
81,92,95,76,56,69,56,44,51,49,48,34,48,46,42,61,58,44,50,68,77,79,78,80,85,78,88,94,97,85,87,76,78,67,48,64,83,100,85,65,62,76,62,63,67,69,57,63,53,59,78,85,82,97,78,70,79,86,87,90,84,93,85,84,69,81,98,92,86,97,0
89,74,55,71,90,84,73,74,63,78,87,88,69,82,89,72,72,68,88,87,98,85,73,55,67,85,100,93,79,86,80,89,95,77,66,83,79,80,76,84,99,80,97,92,78,69,68,51,71,91,80,61,78,87,70,69,73,89,98,80,69,61,44,45,35,51,44,33,36,46,0
83,76,77,72,74,74,74,78,63,59,45,64,60,53,64,82,73,56,76,80,65,65,62,54,69,66,78,75,77,76,57,59,61,62,55,55,70,59,77,75,73,86,74,56,67,56,50,53,68,74,92,78,77,63,51,55,62,45,50,37,47,35,51,38,28,40,21,32,37,23,1
40,23,11,10,8,28,36,41,60,73,78,68,81,69,67,76,62,58,66,71,73,70,80,61,74,80,62,68,79,65,69,82,72,75,74,54,42,34,50,60,72,63,79,68,64,54,64,84,64,58,69,76,58,54,51,66,64,82,75,71,71,53,51,32,26,30,50,66,70,56,1
15,4,24,6,18,1,13,18,11,10,29,12,25,40,55,74,81,68,68,82,79,83,67,54,56,38,54,64,72,92,91,73,75,94,94,86,73,57,61,79,95,83,67,54,37,57,58,51,49,41,55,38,50,51,31,21,16,4,7,12,6,24,12,26,13,14,15,22,38,32,0
85,94,93,91,84,64,70,81,89,99,85,80,70,67,51,32,21,26,29,34,29,33,50,35,26,14,8,24,34,54,65,51,62,66,78,85,75,85,74,55,38,39,46,35,16,31,33,28,16,6,25,29,12,16,12,24,30,12,12,15,30,21,41,60,61,55,62,58,62,44,0
79,67,58,62,79,63,80,74,61,78,94,79,79,60,40,44,44,48,42,55,68,83,79,65,61,78,68,71,59,41,50,63,63,69,65,54,71,55,56,48,68,54,71,76,66,51,49,48,36,33,15,30,43,61,75,88,71,65,75,79,66,70,57,56,62,82,76,61,51,41,1
27,8,25,17,30,15,3,19,30,28,23,6,20,9,23,10,17,26,14,12,28,12,17,16,19,23,10,6,18,26,31,51,45,38,24,28,9,16,6,9,24,24,14,7,8,8,27,19,2,13,4,24,7,26,28,27,36,40,46,45,40,23,11,7,15,20,32,12,9,8,0
16,15,18,37,47,66,58,46,63,49,61,64,79,85,74,66,67,52,52,58,71,56,42,56,65,55,64,64,84,74,59,57,61,72,78,69,61,45,36,41,55,52,49,69,51,56,50,67,72,92,72,65,79,67,73,93,77,88,98,83,93,84,70,59,69,53,64,57,77,70,0
99,79,61,74,73,80,71,78,62,76,64,72,52,56,76,75,70,79,60,79,75,66,78,71,74,59,61,81,79,64,71,64,70,64,68,75,93,75,70,61,80,71,61,71,67,80,79,63,79,61,44,41,61,73,64,78,84,69,77,68,57,56,42,43,43,28,25,31,39,57,1
86,75,58,40,58,75,78,70,57,65,62,63,72,76,67,77,68,62,62,81,63,77,66,63,70,65,77,57,77,78,71,63,65,58,73,93,78,68,80,78,77,70,76,78,58,67,86,66,60,52,72,65,80,61,54,66,79,63,57,69,80,68,62,44,37,53,40,34,51,39,1
93,73,88,77,94,94,76,58,56,57,56,71,69,52,63,50,55,35,40,28,42,39,37,32,39,21,18,13,27,46,64,67,75,76,81,80,83,74,71,62,79,90,100,96,98,81,72,68,68,84,92,77,84,71,81,80,75,67,61,53,34,33,40,37,23,23,43,61,49,38,0
81,74,55,61,64,83,97,80,85,100,83,96,88,68,48,36,26,21,29,44,38,56,37,26,16,30,32,33,48,56,67,79,97,85,65,62,63,79,72,73,85,70,76,61,81,76,57,73,81,83,83,75,55,63,49,59,60,55,62,80,84,77,77,75,67,48,63,56,69,66,0
35,29,42,49,47,33,46,58,72,72,85,71,62,61,73,65,80,67,77,77,68,67,76,66,83,76,70,63,71,64,59,70,72,59,62,67,84,76,68,62,67,57,77,68,56,73,70,67,56,76,75,76,64,78,73,67,69,78,80,70,78,72,55,65,77,59,64,83,67,71,1
65,71,67,84,71,52,51,71,51,32,47,58,75,65,80,62,50,67,82,76,75,63,45,31,46,62,73,74,74,73,76,96,78,69,70,57,37,18,7,21,17,33,21,11,15,28,22,9,22,17,26,27,20,21,17,2,7,22,25,31,37,34,50,66,58,57,61,76,74,81,1
69,78,65,63,72,66,81,87,79,72,88,97,83,75,70,56,62,76,70,77,91,77,76,87,98,84,83,80,74,75,76,76,57,76,73,75,67,87,75,61,81,61,42,25,18,32,47,28,47,40,39,43,30,37,37,39,50,37,47,63,58,77,83,80,94,90,89,83,89,85,0
98,78,69,71,75,70,56,70,62,73,76,58,40,53,45,57,76,87,68,69,66,55,55,63,50,67,73,86,70,65,64,75,59,71,76,56,61,53,71,66,70,62,72,88,76,77,61,57,70,50,30,42,29,10,25,34,22,24,31,14,22,29,31,13,7,3,9,27,47,27,1
95,82,93,88,89,99,80,74,93,89,81,95,99,88,78,90,83,96,97,88,71,76,56,45,60,41,49,53,55,64,68,60,79,92,74,68,86,85,86,90,92,85,83,84,86,66,84,93,77,86,72,64,74,60,68,72,64,58,67,53,37,30,39,41,36,39,39,48,39,58,0
89,77,66,58,50,66,48,48,45,64,56,55,67,68,52,37,51,49,56,61,67,62,77,64,64,61,77,78,71,77,70,78,98,80,75,64,71,75,57,38,31,48,63,65,83,70,51,58,69,57,72,66,60,78,76,80,64,79,73,73,65,82,65,54,57,46,61,76,61,56,1
94,90,77,83,79,97,85,100,89,97,80,80,96,77,71,78,82,87,75,84,72,52,43,35,28,17,17,17,31,36,50,65,55,50,58,55,45,35,23,27,38,51,33,26,45,49,44,59,47,30,11,23,27,28,12,17,21,10,23,29,38,21,6,22,27,16,5,7,5,8,0
97,80,96,77,82,83,86,77,67,67,62,77,63,70,73,65,58,68,55,35,54,50,70,62,68,60,79,85,96,87,79,74,87,72,69,65,83,76,62,47,38,51,31,39,46,30,30,48,65,78,78,81,73,75,86,73,63,55,54,34,15,11,14,30,14,7,24,34,43,37,0
76,65,82,63,75,56,69,61,49,63,61,57,73,74,62,79,63,77,65,47,63,69,76,57,54,63,82,80,79,69,80,69,67,60,63,71,67,61,66,57,51,48,51,49,47,36,38,48,64,79,74,61,69,81,80,72,60,63,51,61,75,56,45,52,55,57,76,67,63,82,1
80,78,65,71,75,67,61,76,69,65,52,62,75,73,57,53,73,61,81,71,74,74,54,39,53,48,32,26,42,37,53,58,69,65,78,70,64,72,61,81,67,79,70,75,61,77,64,73,72,91,75,65,46,27,19,27,36,35,33,28,47,51,69,76,61,56,66,77,63,82,1
91,80,80,80,64,68,52,45,43,30,36,50,67,62,64,76,71,57,38,46,47,32,22,6,17,15,22,40,45,60,67,68,60,76,87,70,67,64,76,70,53,60,60,66,79,60,74,63,61,71,68,78,61,81,67,75,62,62,64,75,67,72,73,92,73,68,66,78,68,68,1
91,74,91,92,82,97,92,88,86,100,85,66,84,90,96,94,74,55,49,29,14,30,36,32,51,54,55,49,49,55,50,43,26,29,21,5,8,1,13,8,24,42,40,29,47,45,55,48,52,39,22,6,4,12,6,8,6,5,9,23,21,18,21,37,33,43,43,33,28,16,0
80,80,66,71,59,52,64,82,76,60,80,72,75,67,80,62,81,78,77,63,72,73,55,46,41,29,21,34,42,59,79,73,60,78,62,76,57,61,80,99,79,79,78,65,72,56,65,60,71,72,64,53,69,62,64,82,62,43,56,38,43,42,25,26,16,7,16,7,20,21,1
77,63,68,61,67,54,64,78,84,67,50,47,49,60,51,50,41,28,29,35,55,75,71,82,94,96,81,99,87,98,81,76,67,87,69,75,81,69,65,49,54,54,34,14,9,23,40,60,43,41,57,41,48,50,67,69,66,74,81,69,87,76,57,49,66,72,92,91,78,67,0
58,47,53,50,41,27,37,47,64,63,75,92,76,62,48,57,65,60,78,80,70,63,74,88,70,77,80,77,72,74,80,65,53,73,56,73,79,61,52,64,84,75,74,72,58,63,73,67,53,73,74,85,65,51,39,28,24,39,31,30,43,63,77,61,80,64,45,59,65,71,1
13,2,4,9,19,5,17,27,26,38,41,52,48,61,73,54,65,84,72,73,77,62,50,63,63,48,43,63,82,79,62,45,52,65,79,75,67,76,56,71,62,81,62,79,67,68,72,53,50,62,46,58,60,70,75,64,75,65,56,63,53,68,56,56,51,64,62,82,78,64,1
40,21,37,55,42,32,19,26,24,31,14,11,2,11,2,7,11,17,28,13,19,36,47,61,67,70,72,63,52,69,55,41,34,31,47,47,62,82,78,71,88,80,67,53,44,63,75,56,52,60,60,50,61,58,69,73,87,77,92,82,91,87,74,60,50,39,37,54,41,25,0
28,16,11,13,27,38,58,58,49,35,36,47,29,20,13,22,39,46,30,39,50,49,48,68,56,42,28,33,45,55,48,62,71,85,83,71,68,48,44,45,36,33,14,24,42,25,27,10,21,27,17,24,30,45,51,58,71,52,72,77,71,74,72,58,54,37,52,71,80,100,0
26,27,45,26,43,61,66,60,73,92,82,64,49,37,22,10,7,9,18,12,8,8,18,28,27,13,11,20,16,4,6,26,27,32,14,14,11,18,12,23,14,13,25,23,38,25,33,44,41,26,23,21,22,38,49,69,51,58,47,61,69,63,75,61,52,61,61,71,74,73,0
18,29,32,19,35,49,64,81,70,81,96,90,85,87,81,66,52,46,49,31,24,24,12,24,44,35,38,58,57,71,85,98,94,78,75,63,48,34,14,30,31,43,58,42,48,47,60,75,75,69,66,67,85,70,65,72,81,98,92,81,70,52,72,69,70,78,65,52,34,43,0
76,60,51,45,63,76,79,67,71,82,70,57,72,77,70,75,71,62,61,48,63,57,62,82,72,71,78,74,68,75,71,75,66,57,41,46,52,61,74,54,70,85,65,68,70,75,67,67,53,69,89,70,63,55,52,41,42,45,28,19,19,6,3,23,41,61,51,46,44,34,1
61,43,23,8,28,14,27,37,24,17,15,7,7,1,9,25,11,25,24,10,18,14,15,18,10,3,11,1,2,16,3,17,3,11,4,7,22,33,28,24,14,32,46,52,65,49,53,60,57,39,46,27,40,41,42,51,64,44,52,50,48,68,88,96,86,98,96,92,77,57,0
68,66,79,92,75,60,52,59,71,71,76,56,64,72,56,69,87,76,75,69,63,65,50,42,30,40,53,52,71,79,64,84,76,66,51,68,50,68,50,49,64,53,56,65,64,68,51,71,54,60,70,75,77,58,69,66,66,69,63,81,73,79,74,71,68,75,62,79,69,73,1
76,92,74,66,54,61,61,58,57,73,55,43,51,59,76,72,70,73,59,60,75,70,74,67,79,81,65,76,75,76,76,70,66,50,30,45,59,56,76,96,78,61,41,54,37,26,25,10,30,13,3,11,31,47,59,66,63,66,86,71,51,66,67,47,49,69,61,66,55,47,1
19,37,20,26,14,15,4,20,18,35,55,75,83,86,69,69,87,73,75,94,100,100,80,100,91,76,60,70,50,59,56,43,48,67,61,59,48,51,46,56,51,46,53,52,66,54,73,62,59,53,62,73,92,98,96,85,70,73,61,67,53,38,50,50,67,63,73,89,97,87,0
17,17,32,27,29,24,35,16,6,10,2,19,36,21,33,17,28,14,19,26,43,60,78,74,72,78,94,80,97,93,97,95,86,82,76,71,83,73,85,96,88,95,94,90,98,93,89,93,86,89,73,65,62,48,38,34,32,17,18,10,1,1,15,27,31,36,54,43,58,45,0
32,47,39,50,38,48,68,64,56,65,70,60,42,40,41,42,53,39,42,30,34,35,38,24,26,6,5,4,5,23,23,17,2,21,18,18,18,15,11,30,21,1,3,10,27,38,27,18,23,29,9,1,7,19,23,13,4,3,11,16,9,24,42,30,24,44,24,14,23,11,0
82,76,62,43,63,58,73,65,72,85,69,67,54,46,46,47,57,60,63,80,76,62,72,59,75,87,78,69,64,73,66,68,65,52,52,71,80,74,54,63,63,76,74,75,92,76,63,78,72,59,73,77,59,55,56,62,55,68,55,69,73,59,42,55,43,24,33,41,23,6,1
85,71,83,84,85,95,82,64,81,85,92,88,75,58,57,44,47,67,72,79,92,79,95,90,84,67,64,77,84,68,76,91,81,66,75,85,78,83,88,77,63,58,51,71,76,56,73,82,84,65,48,53,46,39,19,28,27,25,7,1,20,36,29,16,20,22,27,41,58,51,0
77,79,82,62,49,49,48,29,11,21,23,34,53,42,30,17,7,12,16,7,7,16,33,51,69,67,61,81,76,68,56,68,70,50,62,46,51,34,44,48,43,46,65,79,82,78,65,48,47,66,52,68,79,71,60,79,76,80,67,87,70,74,75,72,58,60,46,50,55,56,1
25,9,11,31,25,35,41,57,59,70,57,43,54,60,72,71,82,76,73,77,77,70,60,52,45,40,60,63,65,82,68,77,64,50,42,48,32,13,30,14,13,10,11,17,22,16,29,46,31,18,19,17,36,49,66,70,87,69,51,71,75,80,77,79,67,86,66,78,60,66,1
55,56,36,37,47,43,40,38,47,67,76,68,88,79,77,67,77,59,73,58,62,58,66,85,74,69,60,67,78,70,53,69,61,71,60,76,71,73,54,43,24,40,34,31,50,65,60,71,75,78,60,65,76,89,76,74,68,77,68,56,54,68,80,62,43,63,81,68,72,70,1
91,82,75,69,73,61,69,86,84,76,66,56,51,46,52,37,27,16,35,40,43,51,40,42,49,64,82,70,67,63,68,76,77,60,56,54,68,72,56,38,37,33,40,40,35,41,21,41,28,23,24,31,37,21,32,23,29,27,27,30,13,2,18,26,40,23,5,7,17,13,0
61,74,63,73,87,78,78,76,66,80,78,77,71,66,84,64,72,80,78,78,68,58,58,70,71,62,68,53,56,57,65,71,77,67,63,64,54,50,46,65,65,52,68,77,84,80,67,49,36,25,39,42,31,45,64,63,83,66,70,74,64,75,69,68,53,51,61,45,31,41,1
90,70,68,78,67,61,52,39,33,45,39,50,68,63,76,69,51,66,71,72,64,49,42,51,47,45,47,46,48,44,39,55,52,58,46,60,77,66,82,63,55,70,60,64,61,73,62,59,51,53,33,44,63,68,88,70,68,63,60,64,54,74,79,79,64,51,65,85,65,64,1
93,87,81,91,82,82,77,95,80,83,94,91,94,85,74,82,70,62,68,84,71,52,35,24,17,25,45,38,27,14,6,5,21,23,39,37,36,25,22,21,11,15,32,22,30,49,67,47,53,67,54,45,52,50,58,55,68,66,69,82,93,74,85,72,60,62,70,56,40,59,0
63,55,74,84,79,74,78,58,55,60,42,59,71,56,57,40,45,44,46,63,72,55,49,44,40,20,30,23,39,43,60,79,80,80,79,78,86,66,68,51,32,37,33,42,62,81,63,76,60,78,68,50,45,62,68,61,56,42,50,41,57,75,72,80,89,79,61,61,42,42,1
51,47,54,71,69,60,77,75,87,71,51,65,79,89,90,73,92,74,93,84,81,88,80,89,76,72,60,78,79,73,81,76,75,79,98,93,91,86,90,100,93,95,90,70,82,68,85,92,78,85,96,99,86,97,92,74,60,45,53,46,65,63,67,83,80,63,43,55,62,82,0
18,5,24,25,35,36,51,40,22,16,30,23,19,4,10,11,5,25,33,49,34,27,23,41,51,63,75,71,80,95,85,69,85,66,60,52,65,47,62,79,90,81,79,77,67,53,49,29,32,43,32,25,42,37,22,38,49,53,43,61,46,57,41,61,79,73,78,66,50,53,0
56,64,75,58,63,81,63,53,72,71,69,63,78,58,51,63,62,50,50,66,71,60,78,78,68,69,85,77,70,76,63,63,70,74,74,76,64,63,77,93,75,73,78,77,78,70,77,66,48,36,50,57,63,59,66,80,79,65,80,70,79,62,57,65,85,74,73,76,66,50,1
16,4,6,4,23,43,59,64,66,76,74,58,73,73,78,59,65,76,96,79,66,74,70,67,64,79,75,94,74,58,59,46,55,58,72,56,63,65,64,77,84,74,76,60,61,55,52,58,52,66,47,66,86,79,60,58,73,53,46,60,41,58,44,34,24,20,7,22,35,17,1
94,95,100,91,99,82,68,88,69,69,75,55,48,29,31,36,40,34,42,49,67,50,59,48,37,38,33,51,70,62,80,89,81,86,96,82,88,71,62,76,94,74,69,70,85,98,99,92,74,91,83,64,83,71,85,91,90,90,75,83,84,98,82,84,92,79,85,79,93,90,0
57,77,89,73,60,65,45,43,27,24,42,56,57,37,48,65,84,73,54,52,35,40,51,52,71,63,61,79,60,67,69,52,32,43,61,45,48,58,64,81,64,72,68,75,69,76,57,76,66,66,86,78,71,55,62,53,51,65,65,49,67,72,71,72,66,55,41,54,43,39,1
85,92,80,72,67,69,80,92,93,85,85,68,82,72,88,89,78,70,85,83,86,69,73,83,83,92,100,84,67,78,62,57,63,54,34,15,8,11,2,13,25,38,18,14,32,40,38,47,49,33,35,49,35,45,38,44,63,65,70,56,56,59,55,43,37,20,24,34,25,12,0
54,44,25,37,24,15,19,18,21,22,31,28,13,1,9,20,16,29,37,21,19,22,9,19,18,14,4,8,27,30,39,30,22,41,24,29,9,27,29,46,36,54,54,55,62,79,64,68,51,64,69,87,93,79,79,79,87,100,89,93,86,91,75,74,61,58,42,25,9,16,0
41,21,16,25,44,27,42,32,29,31,15,17,13,4,11,30,24,11,6,4,24,28,28,36,25,24,23,27,13,5,7,15,30,37,33,39,36,35,16,22,19,8,11,23,33,33,38,41,56,71,67,80,73,79,83,70,57,73,72,69,81,62,80,65,51,33,47,67,77,96,0
33,23,37,43,60,80,75,59,55,55,53,62,74,73,64,65,68,71,57,64,70,55,70,73,77,82,76,58,47,45,55,68,53,64,81,76,73,58,39,55,74,75,67,49,67,81,76,80,72,78,58,70,77,67,62,66,81,72,54,52,58,46,64,66,77,64,46,65,60,52,1
72,83,79,77,66,79,77,63,44,43,62,51,58,58,74,90,72,54,46,43,44,63,48,40,22,13,8,28,48,53,61,77,60,79,74,57,73,68,65,64,64,54,74,78,70,87,70,72,65,52,70,80,65,58,65,46,44,58,66,84,68,68,71,71,51,59,63,48,61,70,1
55,74,67,83,72,55,49,42,62,49,57,69,84,72,58,75,73,65,60,46,30,35,39,50,39,53,47,45,60,72,52,69,82,72,57,53,36,43,55,50,49,52,53,46,65,61,55,70,65,79,66,58,64,67,80,62,50,59,79,85,76,67,72,74,66,46,33,50,68,80,1
79,92,73,76,74,77,76,79,60,53,73,74,65,61,80,65,76,76,74,63,71,75,85,79,62,59,67,68,63,57,62,81,68,51,60,47,66,76,74,72,74,57,56,44,63,45,65,84,80,66,56,65,61,74,61,57,47,32,12,32,28,26,12,28,33,49,50,46,61,47,1
99,80,72,71,73,63,80,61,71,76,76,66,72,69,74,79,78,68,56,65,54,59,69,53,71,68,85,69,76,59,43,34,24,34,50,55,69,57,74,77,69,76,66,49,55,56,63,79,92,77,68,70,65,79,63,72,63,55,63,74,69,79,99,80,77,76,58,55,73,58,1
58,70,88,94,87,76,79,68,78,96,90,95,78,76,95,90,75,64,59,40,27,47,65,49,58,45,53,35,27,33,24,43,28,46,40,27,46,49,60,70,87,69,83,75,95,100,94,99,90,97,95,83,97,89,72,83,65,49,69,66,60,64,61,47,48,51,65,66,72,53,0
98,80,60,70,56,74,70,61,71,84,77,65,56,72,70,52,53,55,43,50,70,62,67,70,80,96,78,78,78,66,70,75,72,55,60,64,52,32,15,20,20,40,57,56,65,82,68,74,73,55,38,36,26,26,13,33,26,45,61,47,64,65,52,59,79,64,47,29,33,46,1
23,5,2,14,33,33,50,54,49,57,59,71,73,68,60,40,34,47,59,64,64,59,56,46,38,29,40,50,44,56,50,69,54,50,57,55,71,74,64,61,70,51,46,33,29,20,15,8,17,23,17,20,37,26,12,4,13,24,35,16,21,35,22,25,42,59,47,42,37,20,0
72,69,66,52,48,30,31,25,35,50,55,48,44,32,18,27,34,25,21,9,12,12,8,27,18,37,36,16,9,15,24,37,52,35,43,45,59,54,41,47,65,56,39,43,28,10,7,22,25,25,10,1,8,1,16,3,2,6,8,24,42,60,63,63,60,74,64,54,36,38,0
21,2,15,22,17,6,17,17,27,12,4,4,23,24,27,11,4,3,5,13,12,23,18,36,23,4,24,37,52,38,31,33,18,1,5,12,18,36,42,49,43,29,9,2,20,4,11,14,20,9,6,26,46,46,65,60,40,55,74,71,90,78,78,66,57,73,76,60,52,66,0
41,37,23,4,11,31,13,20,13,23,19,29,47,58,72,86,99,99,94,96,86,79,61,47,66,56,68,66,86,88,90,98,83,67,78,97,90,87,87,91,90,93,75,76,63,71,57,42,27,18,22,27,31,29,44,58,50,54,65,74,74,93,84,71,91,80,66,48,64,46,0
100,80,77,67,60,56,67,56,69,74,64,68,76,79,73,80,66,64,45,40,59,76,94,78,67,68,61,49,56,53,42,50,50,60,66,63,57,77,58,69,85,76,70,75,63,60,52,53,52,58,76,91,78,58,46,33,38,58,41,33,19,35,27,25,42,58,69,65,67,67,1
38,53,40,45,31,20,18,26,9,9,11,8,25,22,6,4,11,8,2,3,20,30,16,24,10,4,1,16,34,19,1,7,8,8,2,11,13,30,32,27,33,48,50,62,63,81,76,59,53,49,59,77,87,88,89,100,82,79,84,98,96,99,82,82,68,52,62,56,37,34,0
87,98,82,86,98,97,83,78,86,80,79,80,69,56,67,74,62,72,74,72,83,72,71,85,95,85,74,62,51,67,83,69,68,67,54,50,67,71,63,55,36,52,42,41,29,37,50,34,44,49,65,64,51,36,33,20,25,6,10,25,24,9,5,16,35,50,30,23,16,24,0
56,59,56,72,82,75,55,48,68,52,62,72,81,96,76,58,57,57,66,75,59,48,51,69,54,43,32,36,29,47,39,29,47,37,32,44,64,84,95,84,78,73,79,90,75,90,77,81,67,63,72,53,49,32,37,30,17,5,5,5,5,3,6,1,8,13,20,6,18,8,0
59,53,39,30,48,39,43,29,48,36,19,14,30,16,9,29,15,34,23,4,11,9,6,22,15,16,19,6,13,32,14,29,41,55,68,62,69,61,52,65,77,90,96,96,87,72,81,100,93,99,83,82,79,71,64,75,57,69,57,68,55,54,57,77,96,99,82,79,96,97,0
80,68,77,68,63,75,60,40,32,48,62,67,55,51,68,82,86,72,92,86,96,94,89,87,83,68,72,84,82,76,90,86,97,82,97,84,99,99,80,69,81,70,84,85,87,73,73,53,45,33,32,21,26,6,13,17,17,12,9,15,1,11,5,19,18,18,23,9,14,26,0
21,15,3,5,21,16,14,9,15,7,14,6,21,15,8,2,8,1,17,5,22,21,16,7,7,18,2,15,14,31,51,44,28,18,5,11,5,17,32,47,41,39,40,53,49,40,44,40,29,36,33,30,41,34,29,26,21,17,7,12,2,10,5,21,3,19,35,20,14,4,0
93,79,76,73,68,58,67,65,71,67,83,76,75,78,78,70,76,73,71,76,60,79,70,78,73,65,68,48,63,78,63,72,71,65,63,80,67,51,48,52,70,63,65,62,80,67,87,75,57,59,73,57,50,48,67,65,53,72,59,78,86,78,61,51,48,50,30,33,38,31,1
62,52,37,24,12,27,20,24,11,1,2,18,23,33,34,33,50,45,47,51,67,65,63,80,95,76,62,61,44,49,39,35,51,45,36,55,51,71,66,61,75,57,64,52,42,48,37,28,42,56,66,62,59,75,60,56,38,55,67,66,86,81,96,82,63,82,95,78,74,60,0
64,83,66,49,55,40,53,73,92,89,96,87,96,76,75,90,83,67,81,79,70,75,73,63,62,50,49,55,39,28,16,25,17,32,19,27,28,35,32,34,54,64,84,97,83,67,67,52,66,68,50,62,79,81,76,80,75,79,65,52,34,18,19,7,18,22,27,31,16,5,0
65,58,65,65,51,64,83,71,67,55,73,57,50,30,40,56,56,65,53,44,28,27,37,36,37,46,58,45,61,74,74,65,84,65,54,49,35,34,18,10,21,21,20,19,34,51,60,53,72,79,64,69,61,78,70,86,73,66,73,57,59,43,62,77,76,96,79,68,65,78,1
76,70,86,76,74,75,62,59,62,80,61,59,76,94,75,72,61,62,78,78,78,72,61,73,63,82,74,72,66,80,64,70,64,75,71,80,68,71,69,79,69,78,92,75,80,74,65,79,62,80,61,50,68,70,64,70,54,52,52,66,77,63,71,78,59,50,41,38,41,61,1
44,37,23,30,25,45,26,36,51,44,51,62,69,60,52,53,61,70,64,83,66,78,66,83,78,83,89,91,81,86,79,59,49,58,61,44,45,32,27,39,51,40,21,4,23,29,41,53,73,72,64,54,52,63,45,37,44,45,43,53,52,55,66,54,52,54,58,70,51,33,0
43,61,79,80,77,80,68,83,70,72,59,77,74,78,59,50,40,20,40,59,62,43,46,57,77,84,67,80,62,48,44,53,71,60,77,60,76,73,63,82,67,74,65,67,73,71,51,57,52,38,27,44,50,61,68,65,52,60,57,42,39,39,40,32,48,58,77,83,75,61,1
59,39,51,48,29,12,22,5,23,19,16,9,26,15,7,9,23,29,40,42,48,52,60,63,58,53,60,59,57,46,51,32,14,2,13,4,15,18,7,27,24,10,24,32,52,64,45,42,44,29,33,31,18,37,42,50,57,43,58,52,64,48,56,52,58,54,37,28,30,20,0
